long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,None,
1848,0,11,0,0,0,0,0,0,0,0,0,-290.92098999,3702.59008789,58.1269989014,530,647,3483,"The Stadium",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2471,,
1849,0,10,0,0,0,0,0,0,0,0,0,-290.817993164,3702.2199707,58.1441993713,530,647,3483,"The Stadium",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2470,,
1716,0,7,0,0,0,0,0,0,0,0,0,-250.472000122,1029.01000977,54.323299408,530,0,3539,"The Stair of Destiny",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2070,3,5,0,0,0,0,0,0,0,0,0,4119.72021484,2995.69995117,350.664001465,530,525,3738,"The Stormspire",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1707,0,7,0,0,0,0,0,0,0,0,0,10339.4003906,-6393.79980469,65.2572021484,530,0,-1,"The Sunspire",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1827,0,7,0,0,0,0,0,0,0,0,0,-1944.83996582,-10678.4003906,116.106002808,530,516,3586,"The Vector Coil",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1829,0,7,0,0,0,0,0,0,0,0,0,-1209.90002441,-11802.7998047,3.75533008575,530,516,3587,"The Warp Piston",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1715,3,5,0,0,0,0,0,0,0,0,0,138.906997681,2703.56005859,87.9095993042,530,541,3536,"Thrallmar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1717,0,7,0,0,0,0,0,0,0,0,0,815.059020996,2331.75,285.710998535,530,0,3547,"Throne of Kil'Jaeden",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2067,3,5,0,0,0,0,0,0,0,0,0,2395.65991211,6000.24023438,149.429992676,530,525,3769,"Thunderlord Stronghold",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2017,0,7,0,0,0,0,0,0,0,0,0,9263.48046875,-7495.62011719,37.846698761,530,516,3469,"Thuron's Livery",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1801,0,7,0,0,0,0,0,0,0,0,0,-4871.50976563,-11598.0,7.00633001328,530,516,3569,"Tide's Hollow",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1820,0,7,0,0,0,0,0,0,0,0,0,8538.6796875,-7931.77978516,154.912994385,530,516,3476,"Tor'Watha",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2034,3,5,0,0,0,0,0,0,0,0,0,1917.5,5566.58984375,263.164001465,530,525,3918,"Toshley's Station",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1794,0,7,0,0,0,0,0,0,0,0,0,-5081.77978516,-11265.0996094,-0.471040993929,530,516,3579,"Traitor's Cove",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1713,3,5,0,0,0,0,0,0,0,0,0,7567.08007813,-6818.75,87.1612014771,530,532,3488,"Tranquillien",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1897,0,8,0,0,0,0,0,0,0,0,0,246.488006592,7084.31982422,36.1300010681,530,647,3521,"Twinspire Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2647,,
1898,0,15,0,0,0,0,0,0,0,0,0,246.488998413,7084.33007813,36.1296005249,530,647,3521,"Twinspire Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2648,,
1899,0,13,0,0,0,0,0,0,0,0,0,246.490997314,7084.31982422,36.1301994324,530,647,3521,"Twinspire Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2649,,
2024,0,7,0,0,0,0,0,0,0,0,0,-325.615997314,5702.5,-22.317199707,530,516,3655,"Umbrafen Lake",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2025,0,7,0,0,0,0,0,0,0,0,0,-712.156982422,5700.54980469,-14.9151000977,530,516,3655,"Umbrafen Lake",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1815,0,7,0,0,0,0,0,0,0,0,0,7208.95019531,-6247.08007813,19.4139995575,530,516,3505,"Underlight Mines",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1786,0,7,0,0,0,0,0,0,0,0,0,-4257.04003906,-11424.7001953,17.4535999298,530,516,3574,"Valaar's Berth",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1894,0,11,0,0,0,0,0,0,0,0,0,374.820007324,7333.08007813,49.443901062,530,647,3521,"West Beacon",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2644,,
1895,0,10,0,0,0,0,0,0,0,0,0,374.829986572,7333.08007813,49.443901062,530,647,3521,"West Beacon",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2645,,
1896,0,6,0,0,0,0,0,0,0,0,0,374.812988281,7333.08007813,49.4438018799,530,647,3521,"West Beacon",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2646,,
1824,0,7,0,0,0,0,0,0,0,0,0,9100.33007813,-6223.31982422,19.0552997589,530,516,3466,"West Sanctum",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2076,3,5,0,0,0,0,0,0,0,0,0,-3995.68994141,2186.95996094,104.745002747,530,525,3745,"Wildhammer Stronghold",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1791,0,7,0,0,0,0,0,0,0,0,0,-3768.72998047,-11465.4003906,314.5,530,516,3580,"Wildwind Peak",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1712,0,7,0,0,0,0,0,0,0,0,0,7018.83007813,-5731.5,106.185997009,530,0,3492,"Windrunner Spire",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1816,0,7,0,0,0,0,0,0,0,0,0,7260.97998047,-5936.89013672,17.8560009003,530,516,3491,"Windrunner Village",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1831,0,7,0,0,0,0,0,0,0,0,0,-2220.93994141,-12324.7001953,57.3031997681,530,516,3590,"Wrathscale Lair",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1779,0,7,0,0,0,0,0,0,0,0,0,-4959.95996094,-11815.9003906,12.8888998032,530,516,3570,"Wrathscale Point",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1908,0,47,0,0,0,0,0,0,0,0,0,-1656.5300293,7733.27001953,-15.5081996918,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2659,,
1909,0,48,0,0,0,0,0,0,0,0,0,-1656.64001465,7733.22021484,-15.5191001892,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2660,,
1910,0,46,0,0,0,0,0,0,0,0,0,-1656.65002441,7733.18017578,-15.522600174,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2661,,
1911,0,47,0,0,0,0,0,0,0,0,0,-1512.81005859,8135.79003906,-20.2073001862,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2667,,
1912,0,46,0,0,0,0,0,0,0,0,0,-1512.88000488,8135.70019531,-20.2285003662,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2666,,
1913,0,48,0,0,0,0,0,0,0,0,0,-1512.84997559,8135.70996094,-20.223400116,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2665,,
1914,0,47,0,0,0,0,0,0,0,0,0,-1817.35998535,8038.33984375,-26.4444007874,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2670,,
1915,0,48,0,0,0,0,0,0,0,0,0,-1817.40002441,8038.20996094,-26.4304008484,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2668,,
1916,0,46,0,0,0,0,0,0,0,0,0,-1817.36999512,8038.18017578,-26.4272003174,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2669,,
1917,0,47,0,0,0,0,0,0,0,0,0,-1387.34997559,7781.24023438,-11.4443998337,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2662,,
1918,0,46,0,0,0,0,0,0,0,0,0,-1387.22998047,7781.24023438,-11.4362001419,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2664,,
1919,0,48,0,0,0,0,0,0,0,0,0,-1387.34997559,7781.25,-11.4444999695,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2663,,
1963,0,49,0,0,0,0,0,0,0,0,0,-1817.41003418,8038.24023437,-26.4340000153,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2760,,
1964,0,49,0,0,0,0,0,0,0,0,0,-1512.7800293,8135.72021484,-20.2124004364,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2761,,
1965,0,49,0,0,0,0,0,0,0,0,0,-1387.29003906,7781.20996094,-11.4388999939,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2762,,
1966,0,49,0,0,0,0,0,0,0,0,0,-1656.66003418,7733.22998047,-15.5197000504,530,647,3518,"Wyvern Camp",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2763,,
2058,3,5,0,0,0,0,0,0,0,0,0,256.993011475,7853.89013672,23.6173000336,530,525,3645,"Zabra'jin",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1810,0,7,0,0,0,0,0,0,0,0,0,6909.72998047,-7378.85986328,55.974899292,530,516,3517,"Zeb'Nowa",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1803,0,7,0,0,0,0,0,0,0,0,0,8014.56982422,-7793.08007813,166.955001831,530,516,3512,"Zeb'Sora",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1806,0,7,0,0,0,0,0,0,0,0,0,7371.75,-7805.60009766,148.738998413,530,516,3516,"Zeb'Tela",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1821,0,7,0,0,0,0,0,0,0,0,0,8445.29980469,-7596.97021484,157.149002075,530,516,3475,"Zeb'Watha",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1941,0,6,0,0,0,0,0,0,0,0,0,2050.44995117,1372.2199707,1194.56005859,566,655,3820,"Blood Elf Tower",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2722,,
1942,0,11,0,0,0,0,0,0,0,0,0,2050.42993164,1372.22998047,1194.56005859,566,655,3820,"Blood Elf Tower",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2723,,
1943,0,10,0,0,0,0,0,0,0,0,0,2050.44995117,1372.22998047,1194.56005859,566,655,3820,"Blood Elf Tower",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2724,,
1959,0,9,0,0,0,0,0,0,0,0,0,2050.42993164,1372.22998047,1194.56005859,566,655,3820,"Blood Elf Tower",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,2735,,
1960,0,12,0,0,0,0,0,0,0,0,0,2050.44995117,1372.2199707,1194.56005859,566,655,3820,"Blood Elf Tower",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,2736,,
1950,0,6,0,0,0,0,0,0,0,0,0,2302.85009766,1388.06994629,1197.5,566,655,3820,"Draenei Ruins",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2731,,
1951,0,11,0,0,0,0,0,0,0,0,0,2302.86010742,1388.06994629,1197.5,566,655,3820,"Draenei Ruins",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2732,,
1952,0,10,0,0,0,0,0,0,0,0,0,2302.85009766,1388.06994629,1197.5,566,655,3820,"Draenei Ruins",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2733,,
1953,0,9,0,0,0,0,0,0,0,0,0,2302.84008789,1388.06994629,1197.5,566,655,3820,"Draenei Ruins",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,2738,,
1954,0,12,0,0,0,0,0,0,0,0,0,2302.85009766,1388.06994629,1197.5,566,655,3820,"Draenei Ruins",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,2737,,
1944,0,6,0,0,0,0,0,0,0,0,0,2026.32995605,1749.76000977,1195.11999512,566,655,3820,"Fel Reaver Ruins",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2725,,
1945,0,11,0,0,0,0,0,0,0,0,0,2026.34997559,1749.75,1195.10998535,566,655,3820,"Fel Reaver Ruins",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2726,,
1946,0,10,0,0,0,0,0,0,0,0,0,2026.34997559,1749.75,1195.10998535,566,655,3820,"Fel Reaver Ruins",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2727,,
1957,0,9,0,0,0,0,0,0,0,0,0,2026.34997559,1749.76000977,1195.10998535,566,655,3820,"Fel Reaver Ruins",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,2739,,
1958,0,12,0,0,0,0,0,0,0,0,0,2026.33996582,1749.76000977,1195.11999512,566,655,3820,"Fel Reaver Ruins",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,2740,,
1947,0,6,0,0,0,0,0,0,0,0,0,2281.04003906,1763.04003906,1189.7199707,566,655,3820,"Mage Tower",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,2728,,
1948,0,11,0,0,0,0,0,0,0,0,0,2281.0300293,1763.04003906,1189.7199707,566,655,3820,"Mage Tower",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2730,,
1949,0,10,0,0,0,0,0,0,0,0,0,2281.0300293,1763.04003906,1189.7199707,566,655,3820,"Mage Tower",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2729,,
1955,0,9,0,0,0,0,0,0,0,0,0,2281.04003906,1763.04003906,1189.7199707,566,655,3820,"Mage Tower",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,2741,,
1956,0,12,0,0,0,0,0,0,0,0,0,2281.04003906,1763.0300293,1189.7199707,566,655,3820,"Mage Tower",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,2742,,
1962,0,45,0,0,0,0,0,0,0,0,0,2174.5,1569.47998047,1160.43005371,566,647,3820,"Netherstorm Flag",,,,,,,,,,,,,,,,0xFF01FE,"Not Controlled",,,,,,,,,,,,,,,,0xFF01FE,2757,,
2301,3,5,0,0,0,0,0,0,0,0,0,3830.89990234,1580.95996094,91.5787963867,571,525,4165,"Agmar's Hammer",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2311,3,5,0,0,0,0,0,0,0,0,0,3415.68994141,-2788.0,228.902999878,571,525,4204,"Amberpine Lodge",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2308,3,5,0,0,0,0,0,0,0,0,0,4497.91992188,5727.56005859,80.8764038086,571,525,4122,"Bor'gorok Outpost",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2266,0,8,8,8,13,13,13,15,15,15,0,5102.12011719,3463.94995117,368.484985352,571,903,4197,"Broken Temple Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3700,,
2153,0,65,66,67,68,69,70,71,72,73,0,4961.22998047,3384.17993164,409.977996826,571,903,4197,"Broken Temple Vehicle Workshop",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3700,,
2319,3,5,0,0,0,0,0,0,0,0,0,6953.43017578,-1653.59997559,810.822021484,571,525,4422,"Brunnhildar Village",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2312,3,5,0,0,0,0,0,0,0,0,0,3855.81005859,-4524.72998047,209.26600647,571,525,4211,"Camp Oneqwah",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2318,3,5,0,0,0,0,0,0,0,0,0,7795.97998047,-2885.31005859,1245.18005371,571,525,4441,"Camp Tunka'lo",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2090,3,5,0,0,0,0,0,0,0,0,0,2666.22998047,-4362.25,278.098999023,571,525,-1,"Camp Winterhoof",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2310,3,5,0,0,0,0,0,0,0,0,0,3250.52001953,-2252.59008789,114.547996521,571,525,4206,"Conquest Hold",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2323,3,5,0,0,0,0,0,0,0,0,0,6410.24023438,441.830993652,511.290985107,571,525,4580,"Crusaders' Pinnacle",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2317,4,6,0,0,0,0,0,0,0,0,0,5805.22021484,639.992004395,647.770996094,571,669,4395,"Dalaran",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2138,3,5,0,0,0,0,0,0,0,0,0,7424.22021484,4187.85986328,322.243988037,571,1,4467,"Death's Rise",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2151,0,65,66,67,68,69,70,71,72,73,0,4360.35009766,2352.27001953,409.367004395,571,903,4197,"Eastspark Vehicle Workshop",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3703,,
2307,3,5,0,0,0,0,0,0,0,0,0,4158.72998047,5281.77001953,26.0578994751,571,525,4108,"Fizzcrank Airstrip",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2143,0,6,54,55,10,52,53,11,50,51,0,4458.95019531,1944.13000488,488.205993652,571,903,4197,"Flamewatch Tower",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3706,,
2089,3,5,0,0,0,0,0,0,0,0,0,2448.5300293,-5114.00976563,276.358001709,571,525,4003,"Fort Wildervar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2268,0,8,8,8,13,13,13,15,15,15,0,5538.37988281,2894.84008789,517.054992676,571,903,4197,"Fortress Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3773,,
2149,0,65,66,67,68,69,70,71,72,73,0,5389.97021484,2712.17993164,442.118011475,571,903,4197,"Fortress Vehicle Workshop (E)",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3699,,
2150,0,65,66,67,68,69,70,71,72,73,0,5390.87988281,2979.47998047,442.290985107,571,903,4197,"Fortress Vehicle Workshop (W)",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3698,,
2321,3,5,0,0,0,0,0,0,0,0,0,6680.31982422,-231.675994873,945.471008301,571,525,4428,"Frosthold",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2322,3,5,0,0,0,0,0,0,0,0,0,7857.18994141,-749.898010254,1180.01000977,571,525,4429,"Grom'arsh Crash-Site",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2320,3,5,0,0,0,0,0,0,0,0,0,6124.22998047,-1061.86999512,402.571014404,571,525,4418,"K3",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2085,3,5,0,0,0,0,0,0,0,0,0,767.473022461,-2904.18994141,6.44567012787,571,525,3988,"Kamagua",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2302,3,5,0,0,0,0,0,0,0,0,0,2780.9699707,878.934020996,5.31823015213,571,525,4152,"Moa'ki Harbor",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2316,3,5,0,0,0,0,0,0,0,0,0,5565.20996094,5757.52001953,-75.3093032837,571,525,4284,"Nesingwary Base Camp",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2088,3,5,0,0,0,0,0,0,0,0,0,407.821990967,-4599.75,240.794006348,571,525,3991,"New Agamand",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2199,0,101,0,0,0,0,0,0,0,0,0,5048.52001953,2847.41992188,392.942993164,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3723,,
2200,0,101,0,0,0,0,0,0,0,0,0,4484.43994141,2826.66992188,394.625,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3724,,
2201,0,101,0,0,0,0,0,0,0,0,0,4763.66992188,2881.20996094,377.484008789,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3725,,
2203,0,101,0,0,0,0,0,0,0,0,0,5052.91015625,3192.64990234,356.550994873,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3729,,
2205,0,101,0,0,0,0,0,0,0,0,0,4812.10009766,3304.63989258,366.601989746,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3730,,
2206,0,101,0,0,0,0,0,0,0,0,0,4730.25,2414.64990234,360.359985352,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3727,,
2207,0,101,0,0,0,0,0,0,0,0,0,5018.89013672,2578.15991211,354.454986572,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3726,,
2208,0,101,0,0,0,0,0,0,0,0,0,4493.02978516,3337.2800293,359.486999512,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3731,,
2209,0,101,0,0,0,0,0,0,0,0,0,4497.72021484,2326.90991211,367.381988525,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3728,,
2210,0,101,0,0,0,0,0,0,0,0,0,5010.87988281,2701.45996094,369.533996582,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3739,,
2211,0,101,0,0,0,0,0,0,0,0,0,4821.56005859,2618.59008789,356.04598999,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3740,,
2212,0,101,0,0,0,0,0,0,0,0,0,4450.37011719,2529.12011719,358.291992187,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3741,,
2213,0,101,0,0,0,0,0,0,0,0,0,4516.68017578,2087.62011719,395.444000244,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3738,,
2214,0,101,0,0,0,0,0,0,0,0,0,4774.62988281,2045.92004395,425.678009033,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3737,,
2215,0,101,0,0,0,0,0,0,0,0,0,4402.91992188,3090.83007813,358.639007568,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3742,,
