long,flags,long,float,float,float,float,float,float,float,float,float,float,long,long,long,long,long,long,float,float,float,float,float,float,float,long,long,long,float,float,float,long,long,long,long,long,long,long,float,float,flags,long,long,long,flags,float,float,None,float,float,float,float,float,float,float,float,float,
2194,0x0,14,-2.0,0.0,1.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2195,0x0,3,-2.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2196,0x0,4,-2.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2197,0xE300882F,13,-0.20000000298,0.0,-0.5,0.0,10.0,19.2299995422,0.0,3.0,5.0,5.0,37,38,102,102,91,320,0.0,7.0,19.2299995422,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2198,0xC2006407,3,-2.5,1.79999995232,0.300000011921,0.0,7.0,19.2900009155,0.0,2.0,1.0,4.0,37,38,120,120,120,120,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
2199,0x802F,4,-2.5,-2.29999995232,0.300000011921,0.0,30.0,19.2900009155,0.0,3.0,1.0,4.0,37,38,25,25,25,25,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2200,0x62110817,21,0.0,0.0,0.0,0.0,50.0,19.2900009155,0.0,0.0,0.0,0.0,40,40,-1,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,135,0,0,0,0,0,0.0,0.0,0x1,0,0,0,0x8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2201,0x6310C02F,10,0.20000000298,-0.0500000007451,0.0,0.0,10.0,19.2299995422,0.0,3.0,5.0,5.0,37,38,91,91,91,91,0.0,7.0,19.2299995422,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2203,0x6200880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,91,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2204,0x41006447,4,-25.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,40,40,40,40,40,40,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,1.57079601288,19,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2205,0x41006447,4,0.0,25.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,40,40,40,40,40,40,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,1.57079601288,19,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2223,0xC2006C07,21,0.0,0.0,0.40000000596,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,27,-1,26,0.0,7.0,19.2900009155,0.0,0.0,2.0,2.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x0,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2224,0xC2006C07,21,0.0,0.0,0.40000000596,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,27,-1,26,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x0,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2225,0x0,2,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2226,0x62100A07,13,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,208698384,15323468,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2227,0x62108A0F,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2228,0x10800B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2229,0x6200880D,13,-1.5,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,0,-1,0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,13836,13834,1,0x4C00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,
2230,0x200800F,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2231,0x6200CC0F,3,0.0,0.0,-0.20000000298,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,132,132,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2232,0x4010880F,1,-1.0,0.0,4.19999980927,0.0,30.0,30.2900009155,0.0,0.0,1.0,4.0,37,38,91,91,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2233,0x220818D,21,0.0,0.0,-1.29999995232,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,91,91,0.0,30.0,10.2899999619,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,15335540,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2234,0x6B40880C,1,0.0,0.0,-2.75,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,25,25,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,1.39626300335,3.14159297943,-1,455,-1,-1,26,-1,-1,0.75,0.0,0x1,4,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2235,0xE200880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,12197,8959,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2236,0x1A4E800C,14,1.0,1.0,-1.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,40,40,0.0,15.0,19.2900009155,0.0,0.0,0.0,0.0,40,40,200,0.0,-0.872664988041,-0.349065989256,6,455,457,456,26,26,26,0.75,0.639999985695,0x1,4,3,-1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2238,0x6A10AAAA,1,0.0,0.0,0.0,0.0,20.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,-1,-1,0.0,20.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,216,-1,-1,-1,-1,-1,3.0,0.0,0x1,13837,13835,0,0xC00,0.0,0.0,,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,
2240,0x220818D,21,0.0,0.0,-1.29999995232,0.0,40.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,91,91,0.0,18.0,30.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,15335540,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2241,0x200000B,13,0.0,0.0,-0.5,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,103,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2242,0x62000A0B,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2244,0x40010817,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x0,0,0,0,0x1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2245,0x62110A0F,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,4.0,8.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2246,0x800E,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,97,128,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2263,0x6300802F,10,0.20000000298,-0.0500000007451,0.0,0.0,10.0,19.2299995422,0.0,3.0,5.0,5.0,37,38,91,91,91,91,0.0,7.0,19.2299995422,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2264,0x4010880F,10,-0.15000000596,-0.0500000007451,-0.10000000149,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x0,0,0,0,0x1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2283,0x6610080F,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.5,0.0,1.0,4.0,37,38,-1,484,128,123,0.0,7.0,19.2900009155,0.699999988079,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2284,0x200800F,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2303,0x6311080B,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,213,128,195,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2304,0x41006447,4,0.0,-25.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,40,40,40,40,40,40,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,1.57079601288,19,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2305,0x41006447,4,15.0,15.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,40,40,40,40,40,40,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,1.57079601288,19,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2306,0x621088AD,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,135,0,0,0,0,0,0.0,0.0,0x1,13837,13835,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2307,0x800E,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,97,128,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2308,0x2000007,10,0.5,-0.0500000007451,0.699999988079,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,-1,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,3.75245809555,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,116,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2309,0x2000007,4,-0.10000000149,0.0500000007451,-0.10000000149,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,-1,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,-2.61799407005,-0.872664988041,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2323,0x2000007,3,-0.0500000007451,-0.0500000007451,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,-1,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,-0.785398006439,0.872664988041,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,4,3,-1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2324,0x2000007,5,-0.300000011921,0.0,0.10000000149,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,-1,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.785398006439,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,4,3,-1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2325,0xE210AAAF,2,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,13837,13835,0,0x2C00,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,
2326,0x2008009,5,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2344,0xE200880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,12197,8959,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2345,0x1A4E800C,14,1.0,1.0,-1.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,40,40,0.0,15.0,19.2900009155,0.0,0.0,0.0,0.0,40,40,200,0.0,-0.872664988041,-0.349065989256,6,455,457,456,26,26,26,0.75,0.639999985695,0x1,4,3,-1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2346,0x40000000,2,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2363,0xC600806F,-1,-1.5,0.0,1.5,0.0,4.0,-3.0,0.5,1.29999995232,-1.0,0.0,193,193,-1,193,-1,52,0.0,4.0,8.0,0.0,1.29999995232,0.0,2.0,-1,193,-1,0.0,0.0,0.0,-1,9,32,83,4,-1,6,0.0,0.0,0x1,0,0,0,0x400C00,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.0,
2364,0xDE5EE04F,9,-0.34999999404,0.0,0.20000000298,0.0,7.0,19.2900009155,0.699999988079,1.29999995232,1.0,2.0,37,38,-1,91,-1,68,0.0,10.0,19.2900009155,0.300000011921,2.0,1.0,4.0,37,38,39,0.0,0.349065989256,0.0,-1,54,32,83,-1,-1,6,1.0,0.300000011921,0x1,0,0,0,0x200000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2365,0xE600A86F,-1,0.0,1.5,1.5,0.0,4.0,-3.0,0.5,1.29999995232,-1.0,0.0,193,193,-1,193,-1,52,0.0,4.0,8.0,0.0,1.29999995232,0.0,2.0,-1,193,-1,0.0,0.0,0.0,-1,9,32,83,4,-1,6,0.0,0.0,0x1,0,0,0,0x200000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2366,0xE600A86F,-1,0.0,-1.5,1.5,0.0,4.0,-3.0,0.5,1.29999995232,-1.0,0.0,193,193,-1,193,-1,52,0.0,4.0,8.0,0.0,1.29999995232,0.0,2.0,-1,193,-1,0.0,0.0,0.0,-1,9,32,83,4,-1,6,0.0,0.0,0x1,0,0,0,0x200000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2383,0x110012,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,484,128,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2403,0x4200880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2404,0xE2102A06,2,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2423,0x80AB,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,4.0,8.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2443,0xE2102A06,2,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2444,0x200800B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2445,0x62014813,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2446,0x184D2016,13,0.20000000298,0.0,0.0,0.0,30.0,19.2900009155,0.0,0.20000000298,1.0,1.0,37,38,-1,193,-1,81,0.0,15.0,200.0,0.0,0.0,1.0,4.0,37,38,39,0.523599028587,0.523599028587,0.523599028587,34,213,107,-1,-1,-1,-1,0.850000023842,0.670000016689,0x1,0,0,0,0x80001,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,
2447,0x6B10882A,21,0.0,0.0,0.0,0.0,20.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,-1,-1,0.0,20.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,216,-1,-1,-1,-1,-1,3.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2448,0x184E800A,13,0.0,0.0,-2.65000009537,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,14,128,123,0.0,100.0,19.2900009155,1.0,1.0,10.0,20.0,37,38,39,0.0,0.0,0.0,-1,112,107,111,4,4,1,0.469999998808,0.629999995232,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2449,0x62000807,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2451,0x4204880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,94,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
