long,long,long,long,flags,long,long,long,long,long,long,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,flags,long,None,None,long,float,float,None,
207,36,0,264,0x40,0,11,0,9,0,0,"The Great Sea",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
208,36,0,265,0x40,76,11,34,0,0,0,"Unused Ironcladcove",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
209,33,0,266,0x0,0,11,28,2,0,16,"Shadowfang Keep",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
210,571,0,267,0x445,0,11,466,421,543,80,"Icecrown",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.75,,
211,0,1,268,0x40000040,0,11,0,8,0,7,"Iceflow Lake",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
212,0,1,269,0x40000040,0,11,0,8,0,8,"Helm's Bed Lake",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
213,0,130,270,0x40000040,0,11,0,2,324,13,"Deep Elem Mine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
214,0,0,271,0x40,0,11,0,9,0,0,"The Great Sea",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
215,1,0,272,0x40,0,11,30,9,0,0,"Mulgore",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.300000011921,,
219,0,40,273,0x40000040,0,11,0,9,0,15,"Alexston Farmstead",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
220,1,215,562,0x40200000,0,11,0,9,0,0,"Red Cloud Mesa",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
221,1,215,274,0x40100000,0,11,0,9,0,0,"Camp Narache",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
222,1,215,275,0x40300040,0,11,0,226,0,5,"Bloodhoof Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
223,1,215,276,0x40000040,0,11,0,9,0,0,"Stonebull Lake",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
224,1,215,277,0x40000040,0,11,0,9,0,7,"Ravaged Caravan",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
225,1,215,278,0x40000040,0,11,0,9,0,9,"Red Rocks",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
226,0,130,551,0x40000040,0,11,0,0,0,11,"The Skittering Dark",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
227,0,130,279,0x40000040,0,11,0,2,0,11,"Valgan's Field",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
228,0,130,280,0x40300040,0,11,0,15,0,10,"The Sepulcher",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
229,0,130,281,0x40000040,0,11,0,0,161,12,"Olsen's Farthing",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
230,0,130,282,0x40000040,0,11,0,0,0,18,"The Greymane Wall",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
231,0,130,283,0x40000040,0,11,0,191,0,20,"Beren's Peril",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
232,0,130,284,0x40000040,0,11,0,2,0,0,"The Dawning Isles",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
233,0,130,285,0x40000040,0,11,0,191,301,15,"Ambermill",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
235,0,130,608,0x40000040,0,11,0,219,0,0,"Fenris Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
236,0,130,286,0x40000040,0,11,28,2,0,16,"Shadowfang Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
237,0,130,287,0x40000040,0,11,0,2,0,16,"The Decrepit Ferry",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
238,0,130,587,0x40000040,0,11,0,2,0,0,"Malden's Orchard",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
239,0,130,588,0x40000040,0,11,0,2,0,11,"The Ivar Patch",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
240,0,130,288,0x40000040,0,11,0,2,0,12,"The Dead Field",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
241,0,10,289,0x40000040,0,11,0,2,0,26,"The Rotting Orchard",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
242,0,10,290,0x40000040,0,11,0,2,0,28,"Brightwood Grove",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
243,0,10,291,0x40000040,0,11,0,2,0,0,"Forlorn Rowe",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
244,0,10,292,0x40000040,0,11,0,2,0,0,"The Whipple Estate",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
245,0,10,563,0x40000040,0,11,0,2,0,25,"The Yorgen Farmstead",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
246,0,51,293,0x40000040,0,11,0,10,0,48,"The Cauldron",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
247,0,51,294,0x40000040,0,11,0,0,0,45,"Grimesilt Dig Site",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
249,0,46,1,0x40000040,0,11,0,10,0,50,"Dreadmaul Rock",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
250,0,46,579,0x40000040,0,11,0,0,0,54,"Ruins of Thaurissan",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
251,0,46,2,0x40000040,0,11,0,0,0,0,"Flame Crest",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
252,0,46,3,0x40000040,0,11,0,0,301,57,"Blackrock Stronghold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
253,0,46,4,0x40000040,0,11,0,0,0,56,"The Pillar of Ash",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
254,0,46,630,0x40000040,0,11,0,10,0,55,"Blackrock Mountain",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
255,0,46,5,0x40000040,0,11,0,10,0,59,"Altar of Storms",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
256,1,141,6,0x40000000,0,11,0,11,0,0,"Aldrassil",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
257,1,141,7,0x40000000,0,11,0,11,0,0,"Shadowthread Cave",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
258,1,141,8,0x40000040,0,11,0,11,0,0,"Fel Rock",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
259,1,141,9,0x40000040,0,11,0,11,0,5,"Lake Al'Ameth",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
260,1,141,10,0x40000040,0,11,0,11,0,6,"Starbreeze Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
261,1,141,11,0x40000040,0,11,0,0,0,8,"Gnarlpine Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
262,1,141,12,0x40000040,0,11,0,11,0,0,"Ban'ethil Barrow Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
263,1,141,13,0x40000040,0,11,0,0,0,0,"The Cleft",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
264,1,141,14,0x40000040,0,11,0,11,0,9,"The Oracle Glade",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
265,1,141,15,0x40000040,0,11,0,0,0,11,"Wellspring River",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
266,1,141,16,0x40000040,0,11,0,0,0,9,"Wellspring Lake",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
267,0,0,17,0x40,0,11,31,1,0,0,"Hillsbrad Foothills",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.300000011921,,
268,37,0,580,0x40,0,11,42,0,0,0,"Azshara Crater",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
269,0,0,18,0x40,0,11,31,0,0,18,"Dun Algaz",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
271,0,267,615,0x40200040,0,11,0,1,0,22,"Southshore",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
272,0,267,19,0x40200040,0,11,0,182,0,20,"Tarren Mill",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
275,0,267,20,0x40000040,0,11,0,191,302,21,"Durnholde Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
276,0,0,564,0x40,0,11,31,0,0,0,"UNUSED Stonewrought Pass",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
277,0,36,21,0x40000040,0,11,0,1,0,0,"The Foothill Caverns",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
278,0,36,22,0x40000040,0,11,0,1,301,32,"Lordamere Internment Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
279,0,36,23,0x40000040,0,11,0,0,81,30,"Dalaran Crater",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
280,0,36,24,0x40000040,0,11,37,10,301,34,"Strahnbrad",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
281,0,36,25,0x40000040,0,11,37,10,301,36,"Ruins of Alterac",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
282,0,36,26,0x40000040,0,11,37,10,0,35,"Crushridge Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
283,0,36,27,0x40000040,0,11,37,10,0,35,"Slaughter Hollow",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
284,0,36,28,0x40000040,0,11,0,1,0,27,"The Uplands",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
285,0,267,29,0x40000040,0,11,0,2,0,21,"Southpoint Tower",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
286,0,267,30,0x40000040,0,11,0,1,0,22,"Hillsbrad Fields",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
287,0,267,31,0x40000040,0,11,0,1,0,0,"Hillsbrad",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
288,0,267,32,0x40000040,0,11,0,0,301,27,"Azurelode Mine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
289,0,267,33,0x40000040,0,11,0,1,0,26,"Nethander Stead",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
290,0,267,34,0x40000040,0,11,0,1,0,30,"Dun Garok",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
293,0,0,35,0x40,0,11,31,1,0,30,"Thoradin's Wall",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
294,0,267,36,0x40000040,0,11,0,1,0,30,"Eastern Strand",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
295,0,267,616,0x40000040,0,11,0,1,0,30,"Western Strand",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
296,0,0,37,0x40,0,11,24,0,122,0,"South Seas UNUSED",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
297,0,33,38,0x40000040,0,11,0,0,0,50,"Jaguero Isle",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
298,0,11,39,0x40000040,0,11,0,3,0,0,"Baradin Bay",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
299,0,11,40,0x40000040,0,11,0,0,0,0,"Menethil Bay",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
300,0,8,41,0x40000040,0,11,0,0,0,41,"Misty Reed Strand",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
301,0,33,42,0x40000040,0,11,0,3,0,0,"The Savage Coast",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
302,0,33,565,0x40000040,0,11,0,0,0,0,"The Crystal Shore",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
303,0,33,43,0x40000040,0,11,0,0,0,0,"Shell Beach",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
305,0,130,44,0x40000040,0,11,0,0,0,0,"North Tide's Run",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
306,0,130,45,0x40000040,0,11,0,0,0,0,"South Tide's Run",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
307,0,47,46,0x40000040,0,11,0,1,0,48,"The Overlook Cliffs",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
308,0,0,631,0x40,0,11,0,1,0,0,"The Forbidding Sea",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
309,0,11,47,0x40000040,0,11,0,0,0,24,"Ironbeard's Tomb",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
310,0,33,48,0x40000040,0,11,0,0,0,41,"Crystalvein Mine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
311,0,33,589,0x40000040,0,11,0,0,0,44,"Ruins of Aboraz",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
312,0,33,49,0x40000040,0,11,0,0,0,0,"Janeiro's Point",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
313,0,45,632,0x40000040,0,11,0,0,302,31,"Northfold Manor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
314,0,45,50,0x40200040,0,11,0,0,301,33,"Go'Shek Farm",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
315,0,45,590,0x40000040,0,11,0,0,301,31,"Dabyrie's Farmstead",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
316,0,45,51,0x40000040,0,11,31,0,0,35,"Boulderfist Hall",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
317,0,45,609,0x40000040,0,11,0,3,0,33,"Witherbark Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
318,0,45,52,0x40000040,0,11,0,0,0,36,"Drywhisker Gorge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
320,0,45,53,0x40200040,0,11,0,0,123,30,"Refuge Pointe",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
321,0,45,54,0x40200040,0,11,0,14,0,30,"Hammerfall",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
322,0,45,581,0x40000040,0,11,0,8,0,0,"Blackwater Shipwrecks",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
323,0,45,55,0x40000040,0,11,0,0,0,0,"O'Breen's Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
324,0,45,56,0x40200040,0,11,0,186,182,36,"Stromgarde Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
325,0,45,57,0x40000040,0,11,0,0,0,0,"The Tower of Arathor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
326,0,45,58,0x40000040,0,11,0,0,0,0,"The Sanctum",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
327,0,45,59,0x40000040,0,11,0,3,0,40,"Faldir's Cove",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
328,0,45,566,0x40000040,0,11,0,192,0,0,"The Drowned Reef",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
330,0,0,60,0x40,0,11,44,3,0,0,"Thandol Span",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
331,1,0,61,0x40,0,11,48,11,0,0,"Ashenvale",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.40000000596,,
332,1,0,62,0x40,0,11,0,9,0,0,"The Great Sea",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
333,0,45,63,0x40000040,0,11,0,0,0,38,"Circle of East Binding",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
334,0,45,64,0x40000040,0,11,0,0,0,38,"Circle of West Binding",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
335,0,45,65,0x40000040,0,11,0,0,0,38,"Circle of Inner Binding",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
336,0,45,66,0x40000040,0,11,0,0,0,38,"Circle of Outer Binding",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
337,0,3,67,0x40000040,0,11,25,7,0,36,"Apocryphan's Rest",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
338,0,3,633,0x40000040,0,11,25,7,0,39,"Angor Fortress",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
339,0,3,634,0x40000040,0,11,25,0,0,45,"Lethlor Ravine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
340,0,3,68,0x40200040,0,11,25,0,0,38,"Kargath",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
341,0,3,69,0x40000040,0,11,25,0,0,36,"Camp Kosh",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
342,0,3,70,0x40000040,0,11,25,0,0,39,"Camp Boff",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
343,0,3,71,0x40000040,0,11,25,0,0,0,"Camp Wurg",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
344,0,3,72,0x40000040,0,11,25,0,0,43,"Camp Cagg",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
345,0,3,73,0x40000040,0,11,25,7,0,39,"Agmond's End",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
346,0,3,74,0x40000040,0,11,25,0,0,36,"Hammertoe's Digsite",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
347,0,3,75,0x40000040,0,11,25,0,0,43,"Dustbelch Grotto",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
348,0,47,76,0x40200040,0,11,0,1,0,41,"Aerie Peak",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
349,0,47,77,0x40000040,0,11,0,1,0,0,"Wildhammer Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
350,0,47,78,0x40000040,0,11,0,1,0,45,"Quel'Danil Lodge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
351,0,47,79,0x40000040,0,11,0,1,0,48,"Skulk Rock",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
352,0,47,80,0x40000040,0,11,0,1,0,0,"Zun'watha",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
353,0,47,81,0x40000040,0,11,0,3,0,44,"Shadra'Alor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
354,0,47,591,0x40000040,0,11,0,227,0,45,"Jintha'Alor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
355,0,47,592,0x40000040,0,11,0,176,0,46,"The Altar of Zul",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
356,0,47,82,0x40000040,0,11,0,76,0,41,"Seradane",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
357,1,0,83,0x40,0,11,48,3,0,0,"Feralas",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.40000000596,,
358,1,215,84,0x40000000,0,11,25,9,0,0,"Brambleblade Ravine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
359,1,17,85,0x40000040,0,11,0,7,0,25,"Bael Modan",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
360,1,215,86,0x40000040,0,11,0,9,0,7,"The Venture Co. Mine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
361,1,0,87,0x40,0,11,28,193,0,0,"Felwood",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.40000000596,,
362,1,14,88,0x40300040,0,11,0,9,421,5,"Razor Hill",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
363,1,14,89,0x40300000,0,11,0,9,0,0,"Valley of Trials",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
364,1,14,90,0x40000040,75,11,0,9,0,0,"The Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
365,1,14,91,0x40000000,0,11,0,9,0,0,"Burning Blade Coven",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
366,1,14,92,0x40000040,0,11,0,9,0,7,"Kolkar Crag",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
367,1,14,93,0x40300040,0,11,0,185,0,6,"Sen'jin Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
368,1,14,94,0x40000040,0,11,32,3,68,7,"Echo Isles",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
369,1,14,95,0x40000040,0,11,0,9,0,9,"Thunder Ridge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
370,1,14,96,0x40000040,0,11,0,9,0,8,"Drygulch Ravine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
371,1,14,567,0x40000040,0,11,0,9,0,0,"Dustwind Cave",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
372,1,14,97,0x40000040,0,11,0,186,301,6,"Tiragarde Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
373,1,14,98,0x40000040,0,11,0,9,0,0,"Scuttle Coast",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
374,1,14,99,0x40000040,0,11,0,9,0,0,"Bladefist Bay",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
375,1,14,100,0x40000040,0,11,0,9,0,0,"Deadeye Shore",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
377,1,0,101,0x40,0,11,0,9,0,9,"Southfury River",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
378,1,17,102,0x40300040,0,11,0,226,0,10,"Camp Taurajo",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
379,1,17,103,0x40000040,0,11,0,7,0,10,"Far Watch Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
380,1,17,104,0x40300040,0,11,0,228,0,15,"The Crossroads",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
381,1,17,105,0x40000040,0,11,0,0,0,17,"Boulder Lode Mine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
382,1,17,552,0x40000040,0,11,0,3,0,15,"The Sludge Fen",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
383,1,17,106,0x40000040,0,11,0,0,0,14,"The Dry Hills",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
384,1,17,107,0x40000040,0,11,46,10,0,11,"Dreadmist Peak",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
385,1,17,108,0x40000040,0,11,0,3,301,15,"Northwatch Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
386,1,17,109,0x40000040,0,11,32,3,0,12,"The Forgotten Pools",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
387,1,17,582,0x40000040,0,11,32,3,0,12,"Lushwater Oasis",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
388,1,17,110,0x40000040,0,11,32,3,0,15,"The Stagnant Oasis",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
390,1,17,111,0x40000040,0,11,0,0,0,20,"Field of Giants",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
391,1,17,112,0x40000040,0,11,32,3,0,12,"The Merchant Coast",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
392,1,17,113,0x40200040,0,11,0,3,0,15,"Ratchet",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
393,1,14,114,0x40000040,0,11,0,9,0,0,"Darkspear Strand",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
394,571,0,115,0x4440,0,11,437,417,563,0,"Grizzly Hills",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
395,571,394,116,0x40004440,0,11,0,460,564,74,"Grizzlemaw",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
