long,long,long,float,float,float,long,
130806,176082,93775,-0.000132000001031,1543.88000488,-81.2521820068,162,
130807,176082,93948,-0.000132000001031,1536.53308105,-81.9697952271,162,
130808,176082,97032,-0.00011899999663,1406.12646484,-121.371536255,162,
130809,176082,97163,-0.00011899999663,1400.61633301,-121.810516357,162,
130810,176082,104633,-8.80000006873e-005,1084.70153809,-121.96434021,162,
130811,176082,104807,-8.80000006873e-005,1077.35461426,-121.324012756,162,
130812,176082,107891,-7.7999997302e-005,946.948059082,-82.1531448364,162,
130813,176082,108021,-7.7999997302e-005,941.437805176,-81.3229827881,162,
130814,176082,113494,-5.80000014452e-005,710.011962891,-81.2348098755,162,
130815,176082,113668,-5.80000014452e-005,702.664916992,-80.8189239502,162,
130816,176082,116751,-4.70000013593e-005,572.258483887,-41.5043411255,162,
130817,176082,116925,-4.70000013593e-005,564.911437988,-40.6787643433,162,
130818,176082,122398,-2.70000000455e-005,333.485687256,-40.6212501526,162,
130819,176082,122528,-2.40000008489e-005,327.975494385,-40.1720733643,162,
130820,176082,125612,-1.70000002981e-005,197.56880188,-1.0148819685,162,
130821,176082,125786,-1.70000002981e-005,190.222000122,-0.107302002609,162,
130822,176082,129800,0.0,0.0,0.0,164,
130823,176082,142899,0.0,0.0,0.0,164,
130824,176082,143333,0.0,0.0,0.0,164,
130825,176083,0,0.0,0.0,0.0,0,
130826,176083,867,0.0,0.0,0.0,162,
130827,176083,4951,-1.70000002981e-005,209.989578247,-0.107302002609,162,
130828,176083,5125,-1.99999994948e-005,217.336380005,-1.0148819685,162,
130829,176083,8209,-2.70000000455e-005,347.74307251,-40.1720733643,162,
130830,176083,8339,-2.70000000455e-005,353.253265381,-40.6212501526,162,
130831,176083,13812,-4.70000013593e-005,584.679260254,-40.6787643433,162,
130832,176083,13986,-4.70000013593e-005,592.026062012,-41.5043411255,162,
130833,176083,17070,-6.09999988228e-005,722.432495117,-80.8189239502,162,
130834,176083,17243,-6.09999988228e-005,729.779541016,-81.2348098755,162,
130835,176083,22716,-8.09999983176e-005,961.205383301,-81.3229827881,162,
130836,176083,22846,-8.09999983176e-005,966.715637207,-82.1531448364,162,
130837,176083,25930,-8.80000006873e-005,1097.12219238,-121.324012756,162,
130838,176083,26104,-8.80000006873e-005,1104.46911621,-121.96434021,162,
130839,176083,33575,-0.00011899999663,1420.38391113,-121.810516357,162,
130840,176083,33705,-0.00011899999663,1425.89404297,-121.371536255,162,
130841,176083,36789,-0.000132000001031,1556.30065918,-81.9697952271,162,
130842,176083,36963,-0.000132000001031,1563.64758301,-81.2521820068,162,
130843,176083,42479,-0.000153000000864,1796.91027832,-81.0154342651,162,
130844,176083,42609,-0.000153000000864,1802.42053223,-80.228477478,162,
130845,176083,45649,-0.00016300000425,1930.99047852,-41.5884666443,162,
130846,176083,45823,-0.00016300000425,1938.33728027,-40.6784057617,162,
130847,176083,51296,-0.000182999996468,2169.76318359,-40.6960334778,162,
130848,176083,51470,-0.000190000006114,2177.11010742,-39.7825393677,162,
130849,176083,54510,-0.000199999994948,2305.68017578,-1.02344894409,162,
130850,176083,54684,-0.000203000003239,2313.02685547,-0.115364000201,162,
130851,176083,59500,-0.000216999993427,2481.76831055,-1.02748703957,164,
130852,176083,70733,-0.000216999993427,2481.76831055,-1.02748703957,162,
130853,176083,75576,-0.000203000003239,2313.02685547,-0.115364000201,162,
130854,176083,75749,-0.000199999994948,2305.68017578,-1.02344894409,162,
130855,176083,78790,-0.000190000006114,2177.11010742,-39.7825393677,162,
130856,176083,78964,-0.000182999996468,2169.76318359,-40.6960334778,162,
130857,176083,84436,-0.00016300000425,1938.33728027,-40.6784057617,162,
130858,176083,84610,-0.00016300000425,1930.99047852,-41.5884666443,162,
130859,176083,87650,-0.000153000000864,1802.42053223,-80.228477478,162,
130860,176083,87781,-0.000153000000864,1796.91027832,-81.0154342651,162,
130861,176083,93297,-0.000132000001031,1563.64758301,-81.2521820068,162,
130862,176083,93471,-0.000132000001031,1556.30065918,-81.9697952271,162,
130863,176083,96554,-0.00011899999663,1425.89404297,-121.371536255,162,
130864,176083,96685,-0.00011899999663,1420.38391113,-121.810516357,162,
130865,176083,104155,-8.80000006873e-005,1104.46911621,-121.96434021,162,
130866,176083,104329,-8.80000006873e-005,1097.12219238,-121.324012756,162,
130867,176083,107413,-8.09999983176e-005,966.715637207,-82.1531448364,162,
130868,176083,107543,-8.09999983176e-005,961.205383301,-81.3229827881,162,
130869,176083,113016,-6.09999988228e-005,729.779541016,-81.2348098755,162,
130870,176083,113190,-6.09999988228e-005,722.432495117,-80.8189239502,162,
130871,176083,116274,-4.70000013593e-005,592.026062012,-41.5043411255,162,
130872,176083,116447,-4.70000013593e-005,584.679260254,-40.6787643433,162,
130873,176083,121920,-2.70000000455e-005,353.253265381,-40.6212501526,162,
130874,176083,122050,-2.70000000455e-005,347.74307251,-40.1720733643,162,
130875,176083,125134,-1.99999994948e-005,217.336380005,-1.0148819685,162,
130876,176083,125308,-1.70000002981e-005,209.989578247,-0.107302002609,162,
130877,176083,129333,0.0,0.0,0.0,164,
130878,176083,142465,0.0,0.0,0.0,164,
130879,176083,143333,0.0,0.0,0.0,164,
130880,176084,0,0.0,0.0,0.0,0,
130881,176084,4039,-1.70000002981e-005,170.814453125,-0.107302002609,0,
130882,176084,4213,-1.70000002981e-005,178.161239624,-1.0148819685,0,
130883,176084,7297,-2.40000008489e-005,308.567932129,-40.1720733643,0,
130884,176084,7427,-2.70000000455e-005,314.078125,-40.6212501526,0,
130885,176084,12900,-4.70000013593e-005,545.50390625,-40.6787643433,0,
130886,176084,13074,-4.70000013593e-005,552.850891113,-41.5043411255,0,
130887,176084,16158,-5.80000014452e-005,683.257385254,-80.8189239502,0,
130888,176084,16331,-5.80000014452e-005,690.604370117,-81.2348098755,0,
130889,176084,21804,-7.7999997302e-005,922.030273438,-81.3229827881,0,
130890,176084,21934,-7.7999997302e-005,927.540466309,-82.1531448364,0,
130891,176084,25018,-8.80000006873e-005,1057.94702148,-121.324012756,0,
130892,176084,25192,-8.80000006873e-005,1065.29394531,-121.96434021,0,
130893,176084,32663,-0.00011899999663,1381.20874023,-121.810516357,0,
130894,176084,32793,-0.00011899999663,1386.71887207,-121.371536255,0,
130895,176084,35877,-0.000132000001031,1517.12561035,-81.9697952271,0,
130896,176084,36050,-0.000132000001031,1524.47241211,-81.2521820068,0,
130897,176084,41567,-0.000153000000864,1757.73510742,-81.0154342651,0,
130898,176084,41697,-0.000153000000864,1763.24536133,-80.228477478,0,
130899,176084,44737,-0.000165999997989,1891.81530762,-41.5884666443,0,
130900,176084,44911,-0.000165999997989,1899.16210937,-40.6784057617,0,
130901,176084,50384,-0.00018600000476,2130.58813477,-40.6960334778,0,
130902,176084,50558,-0.00018600000476,2137.93481445,-39.7825393677,0,
130903,176084,53598,-0.000199999994948,2266.50512695,-1.02344894409,0,
130904,176084,53772,-0.000199999994948,2273.85180664,-0.115364000201,0,
130905,176084,58633,-0.000216999993427,2483.31982422,0.186535999179,0,
130906,176084,71667,-0.000216999993427,2483.31982422,0.186535999179,0,
130907,176084,76531,-0.000199999994948,2273.85180664,-0.115364000201,0,
130908,176084,76705,-0.000199999994948,2266.50512695,-1.02344894409,0,
130909,176084,79745,-0.00018600000476,2137.93481445,-39.7825393677,0,
130910,176084,79919,-0.00018600000476,2130.58813477,-40.6960334778,0,
130911,176084,85392,-0.000165999997989,1899.16210937,-40.6784057617,0,
130912,176084,85566,-0.000165999997989,1891.81530762,-41.5884666443,0,
130913,176084,88606,-0.000153000000864,1763.24536133,-80.228477478,0,
130914,176084,88736,-0.000153000000864,1757.73510742,-81.0154342651,0,
130915,176084,94253,-0.000132000001031,1524.47241211,-81.2521820068,0,
130916,176084,94426,-0.000132000001031,1517.12561035,-81.9697952271,0,
130917,176084,97510,-0.00011899999663,1386.71887207,-121.371536255,0,
130918,176084,97640,-0.00011899999663,1381.20874023,-121.810516357,0,
130919,176084,105111,-8.80000006873e-005,1065.29394531,-121.96434021,0,
130920,176084,105285,-8.80000006873e-005,1057.94702148,-121.324012756,0,
130921,176084,108369,-7.7999997302e-005,927.540466309,-82.1531448364,0,
130922,176084,108499,-7.7999997302e-005,922.030273438,-81.3229827881,0,
130923,176084,113972,-5.80000014452e-005,690.604370117,-81.2348098755,0,
130924,176084,114145,-5.80000014452e-005,683.257385254,-80.8189239502,0,
130925,176084,117229,-4.70000013593e-005,552.850891113,-41.5043411255,0,
130926,176084,117403,-4.70000013593e-005,545.50390625,-40.6787643433,0,
130927,176084,122876,-2.70000000455e-005,314.078125,-40.6212501526,0,
130928,176084,123006,-2.40000008489e-005,308.567932129,-40.1720733643,0,
130929,176084,126090,-1.70000002981e-005,178.161239624,-1.0148819685,0,
130930,176084,126264,-1.70000002981e-005,170.814453125,-0.107302002609,0,
130931,176084,130300,0.0,0.0,0.0,0,
130932,176084,143333,0.0,0.0,0.0,0,
130933,176085,0,0.0,0.0,0.0,0,
130934,176085,867,0.0,0.0,0.0,162,
130935,176085,4951,0.0,-210.371551514,-0.107302002609,162,
130936,176085,5125,0.0,-217.718414307,-1.0148819685,162,
130937,176085,8209,-3.00000010611e-006,-348.125091553,-40.172077179,162,
130938,176085,8339,-3.00000010611e-006,-353.635223389,-40.6212539673,162,
130939,176085,13812,-3.00000010611e-006,-585.061157227,-40.678768158,162,
130940,176085,13986,-3.00000010611e-006,-592.40802002,-41.5043449402,162,
130941,176085,17070,-3.9999999899e-006,-722.814697266,-80.8189163208,162,
130942,176085,17243,-3.9999999899e-006,-730.161499023,-81.2348098755,162,
130943,176085,22716,-3.9999999899e-006,-961.587463379,-81.3229827881,162,
130944,176085,22846,-3.9999999899e-006,-967.09765625,-82.1531448364,162,
130945,176085,25930,-6.00000021223e-006,-1097.50427246,-121.324012756,162,
130946,176085,26104,-6.00000021223e-006,-1104.85119629,-121.96434021,162,
130947,176085,33575,-4.99999987369e-006,-1420.76599121,-121.810516357,162,
130948,176085,33705,-4.99999987369e-006,-1426.27600098,-121.371536255,162,
130949,176085,36789,-3.00000010611e-006,-1556.68273926,-81.9697952271,162,
130950,176085,36963,-3.00000010611e-006,-1564.02966309,-81.2521820068,162,
130951,176085,42479,-3.00000010611e-006,-1797.2923584,-81.0154342651,162,
130952,176085,42609,-3.00000010611e-006,-1802.80249023,-80.228477478,162,
130953,176085,45649,-3.00000010611e-006,-1931.37243652,-41.5884628296,162,
130954,176085,45823,-3.00000010611e-006,-1938.71923828,-40.678401947,162,
130955,176085,51296,-3.00000010611e-006,-2170.14526367,-40.6960334778,162,
130956,176085,51470,-1.99999999495e-006,-2177.49194336,-39.7825431824,162,
130957,176085,54510,0.0,-2306.06201172,-1.02344894409,162,
130958,176085,54684,0.0,-2313.40893555,-0.115364000201,162,
130959,176085,59500,0.0,-2481.6496582,-1.02748596668,164,
130960,176085,70733,0.0,-2481.6496582,-1.02748596668,162,
130961,176085,75576,0.0,-2313.40893555,-0.115364000201,162,
130962,176085,75749,0.0,-2306.06201172,-1.02344894409,162,
130963,176085,78790,-1.99999999495e-006,-2177.49194336,-39.7825431824,162,
130964,176085,78964,-3.00000010611e-006,-2170.14526367,-40.6960334778,162,
130965,176085,84436,-3.00000010611e-006,-1938.71923828,-40.678401947,162,
130966,176085,84610,-3.00000010611e-006,-1931.37243652,-41.5884628296,162,
130967,176085,87650,-3.00000010611e-006,-1802.80249023,-80.228477478,162,
130968,176085,87781,-3.00000010611e-006,-1797.2923584,-81.0154342651,162,
130969,176085,93297,-3.00000010611e-006,-1564.02966309,-81.2521820068,162,
130970,176085,93471,-3.00000010611e-006,-1556.68273926,-81.9697952271,162,
130971,176085,96554,-4.99999987369e-006,-1426.27600098,-121.371536255,162,
130972,176085,96685,-4.99999987369e-006,-1420.76599121,-121.810516357,162,
130973,176085,104155,-6.00000021223e-006,-1104.85119629,-121.96434021,162,
130974,176085,104329,-6.00000021223e-006,-1097.50427246,-121.324012756,162,
130975,176085,107413,-3.9999999899e-006,-967.09765625,-82.1531448364,162,
130976,176085,107543,-3.9999999899e-006,-961.587463379,-81.3229827881,162,
130977,176085,113016,-3.9999999899e-006,-730.161499023,-81.2348098755,162,
130978,176085,113190,-3.9999999899e-006,-722.814697266,-80.8189163208,162,
130979,176085,116274,-3.00000010611e-006,-592.40802002,-41.5043449402,162,
130980,176085,116447,-3.00000010611e-006,-585.061157227,-40.678768158,162,
130981,176085,121920,-3.00000010611e-006,-353.635223389,-40.6212539673,162,
130982,176085,122050,-3.00000010611e-006,-348.125091553,-40.172077179,162,
130983,176085,125134,0.0,-217.718414307,-1.0148819685,162,
130984,176085,125308,0.0,-210.371551514,-0.107302002609,162,
130985,176085,129333,0.0,0.0,0.0,164,
130986,176085,142465,0.0,0.0,0.0,164,
130987,176085,143333,0.0,0.0,0.0,164,
135850,183169,0,0.0,0.0,0.0,0,
135851,183169,4300,0.0,0.0,0.0246649999171,0,
135852,183169,4567,0.0,0.0,0.603264987469,0,
135853,183169,4867,0.0,0.0,2.12364411354,0,
135854,183169,5167,0.0,0.0,4.49442481995,0,
135855,183169,5500,0.0,0.0,8.03736686707,0,
135856,183169,5833,0.0,0.0,12.4401988983,0,
135857,183169,6200,0.0,0.0,18.1571750641,0,
135858,183169,6600,0.0,0.0,25.2861728668,0,
135859,183169,7067,0.0,0.0,34.5556983948,0,
135860,183169,7567,0.0,0.0,45.3282394409,0,
135861,183169,8900,0.0,0.0,75.7781524658,0,
135862,183169,9500,0.0,0.0,89.0282592773,0,
135863,183169,9967,0.0,0.0,98.6022567749,0,
135864,183169,10400,0.0,0.0,106.655929565,0,
135865,183169,10767,0.0,0.0,112.67427063,0,
135866,183169,11133,0.0,0.0,117.821510315,0,
135867,183169,11467,0.0,0.0,121.632919312,0,
135868,183169,11767,0.0,0.0,124.270973206,0,
135869,183169,12067,0.0,0.0,126.08291626,0,
135870,183169,12367,0.0,0.0,126.995872498,0,
135871,183169,18067,0.0,0.0,127.059623718,0,
135872,183169,18300,0.0,0.0,126.41368103,0,
135873,183169,18533,0.0,0.0,124.99307251,0,
135874,183169,18800,0.0,0.0,122.493408203,0,
135875,183169,19067,0.0,0.0,119.140029907,0,
135876,183169,19367,0.0,0.0,114.45198822,0,
135877,183169,19667,0.0,0.0,108.910263062,0,
135878,183169,20000,0.0,0.0,101.897506714,0,
135879,183169,20367,0.0,0.0,93.3338928223,0,
135880,183169,20833,0.0,0.0,81.4836959839,0,
135881,183169,21667,0.0,0.0,59.0113525391,0,
135882,183169,22233,0.0,0.0,43.8673362732,0,
135883,183169,22700,0.0,0.0,32.1462554932,0,
135884,183169,23067,0.0,0.0,23.7293701172,0,
135885,183169,23400,0.0,0.0,16.8846035004,0,
135886,183169,23700,0.0,0.0,11.5222034454,0,
135887,183169,24000,0.0,0.0,7.04018783569,0,
135888,183169,24267,0.0,0.0,3.89233398438,0,
135889,183169,24533,0.0,0.0,1.6192690134,0,
135890,183169,24767,0.0,0.0,0.414231985807,0,
135891,183169,25000,0.0,0.0,0.0,0,
127203,183177,0,0.0,0.0,0.0,0,
127204,183177,5000,0.0,0.0,0.0,0,
127205,183177,5167,0.110541000962,0.0,0.0,0,
127206,183177,5333,0.386840999126,0.0,0.0,0,
127207,183177,5667,1.32606303692,0.0,0.0,0,
127208,183177,6000,2.32002806664,0.0,0.0,0,
127209,183177,6333,3.28568506241,0.0,0.0,0,
127210,183177,6500,3.600233078,0.0,0.0,0,
127211,183177,6667,3.71967196465,0.0,0.0,0,
127212,183177,7000,3.71967196465,0.0,0.0,0,
127213,183177,7267,3.71967196465,0.0,0.411085993052,0,
127214,183177,7533,3.71967196465,0.0,1.62172198296,0,
127215,183177,8000,3.71967196465,0.0,5.99663496017,0,
127216,183177,8667,3.71967196465,0.0,15.9759168625,0,
127217,183177,10700,3.71967196465,0.0,58.3997459412,0,
127218,183177,12667,3.71967196465,0.0,101.799842834,0,
127219,183177,13333,3.71967196465,0.0,112.783653259,0,
127220,183177,13667,3.71967196465,0.0,117.049316406,0,
127221,183177,14000,3.71967196465,0.0,120.345619202,0,
127222,183177,14333,3.71967196465,0.0,122.300590515,0,
127223,183177,14500,3.71967196465,0.0,122.943382263,0,
127224,183177,14667,3.71967196465,0.0,123.226089478,0,
127225,183177,15000,3.71967196465,0.0,123.226089478,0,
127226,183177,15167,3.45666503906,-0.0223299991339,123.226272583,0,
127227,183177,15333,2.85980892181,-0.07288300246,123.226577759,0,
127228,183177,15500,1.78299999237,-0.164660006762,123.227088928,0,
127229,183177,15667,0.374430000782,-0.282344013453,123.227798462,0,
127230,183177,16333,-7.20783090591,-0.90566599369,123.23323822,0,
127231,183177,16500,-9.07269954681,-1.05788302422,123.234687805,0,
127232,183177,16733,-11.3440551758,-1.23614895344,123.237281799,0,
127233,183177,17000,-13.4838733673,-1.3697040081,123.240341187,0,
127234,183177,17333,-15.5168933868,-1.48373198509,123.244171143,0,
127235,183177,17500,-16.2236804962,-1.52891397476,123.246070862,0,
127236,183177,17667,-16.7195301056,-1.55114603043,123.247940063,0,
127237,183177,17833,-17.0218906403,-1.56102204323,123.24949646,0,
127238,183177,18000,-17.166103363,-1.56461799145,123.250473022,0,
127239,183177,18167,-17.2375011444,-1.56539905071,123.251052856,0,
127240,183177,18333,-17.2593593597,-1.56487798691,123.251312256,0,
127241,183177,23333,-17.2593593597,-1.56487798691,123.251312256,0,
127242,183177,23500,-17.1787242889,-1.55773198605,123.250846863,0,
127243,183177,23667,-16.9678344727,-1.54442799091,123.250038147,0,
127244,183177,23833,-16.6494140625,-1.52792799473,123.249092102,0,
127245,183177,24000,-16.1599731445,-1.50258505344,123.247886658,0,
127246,183177,24333,-14.7383489609,-1.41761505604,123.244941711,0,
127247,183177,24667,-12.762383461,-1.27596104145,123.241661072,0,
127248,183177,25067,-9.57584667206,-1.05623495579,123.237953186,0,
127249,183177,25667,-3.40430998802,-0.579641997814,123.232398987,0,
127250,183177,26000,0.0497639998794,-0.306989014149,123.229423523,0,
127251,183177,26167,1.50439500809,-0.186739996076,123.228126526,0,
127252,183177,26333,2.72452807426,-0.081200003624,123.226982117,0,
127253,183177,26500,3.4892039299,-0.0214130003005,123.226333618,0,
127254,183177,26567,3.64198088646,-0.00799600034952,123.22618103,0,
127255,183177,26600,3.6831870079,-0.00364000000991,123.226127625,0,
127256,183177,26633,3.70977091789,-0.00115400005598,123.226112366,0,
127257,183177,26667,3.71967196465,0.0,123.226089478,0,
127258,183177,27033,3.71967196465,0.0,123.226089478,0,
127259,183177,27333,3.71967196465,0.0,122.889076233,0,
127260,183177,27667,3.71967196465,0.0,121.278320313,0,
127261,183177,28000,3.71967196465,0.0,118.113006592,0,
127262,183177,28667,3.71967196465,0.0,107.976623535,0,
127263,183177,30667,3.71967196465,0.0,66.0489883423,0,
127264,183177,32000,3.71967196465,0.0,35.5260810852,0,
127265,183177,32667,3.71967196465,0.0,21.3699798584,0,
127266,183177,33000,3.71967196465,0.0,15.3017168045,0,
127267,183177,33333,3.71967196465,0.0,10.1895990372,0,
127268,183177,33667,3.71967196465,0.0,5.8573307991,0,
127269,183177,34000,3.71967196465,0.0,2.57781195641,0,
127270,183177,34167,3.71967196465,0.0,1.45171403885,0,
127271,183177,34333,3.71967196465,0.0,0.601158022881,0,
127272,183177,34500,3.71967196465,0.0,0.139465004206,0,
127273,183177,34667,3.71967196465,0.0,0.0,0,
127274,183177,35000,3.71967196465,0.0,0.0,0,
127275,183177,35033,3.71510100365,0.0,0.0,0,
127276,183177,35100,3.68420410156,0.0,0.0,0,
127277,183177,35167,3.61551904678,0.0,0.0,0,
127278,183177,35333,3.32211589813,0.0,0.0,0,
127279,183177,35500,2.87179899216,0.0,0.0,0,
127280,183177,36167,0.721517026424,0.0,0.0,0,
127281,183177,36300,0.37847200036,0.0,0.0,0,
127282,183177,36333,0.30729201436,0.0,0.0,0,
127283,183177,36400,0.190469995141,0.0,0.0,0,
127284,183177,36500,0.0738800019026,0.0,0.0,0,
127285,183177,36567,0.0252960007638,0.0,0.0,0,
127286,183177,36633,0.00514099979773,0.0,0.0,0,
127287,183177,36667,0.0,0.0,0.0,0,
135892,183202,0,0.0,0.0,0.0,0,
135893,183202,4400,0.0,0.0,-0.041877001524,0,
135894,183202,4600,0.0,0.0,-0.647508025169,0,
135895,183202,4833,0.0,0.0,-2.18375706673,0,
135896,183202,5100,0.0,0.0,-4.88532209396,0,
135897,183202,5367,0.0,0.0,-8.42263507843,0,
135898,183202,5700,0.0,0.0,-13.7442426682,0,
135899,183202,6200,0.0,0.0,-22.8736839294,0,
135900,183202,6867,0.0,0.0,-35.3344955444,0,
135901,183202,7200,0.0,0.0,-40.8943367004,0,
135902,183202,7500,0.0,0.0,-45.1236839294,0,
135903,183202,7767,0.0,0.0,-48.0511283875,0,
135904,183202,8000,0.0,0.0,-49.8220748901,0,
135905,183202,8233,0.0,0.0,-50.7283401489,0,
135906,183202,12800,0.0,0.0,-50.7251663208,0,
135907,183202,13000,0.0,0.0,-49.9802055359,0,
135908,183202,13233,0.0,0.0,-48.2722702026,0,
135909,183202,13500,0.0,0.0,-45.3701248169,0,
135910,183202,13800,0.0,0.0,-41.1208305359,0,
135911,183202,14133,0.0,0.0,-35.4943199158,0,
135912,183202,15167,0.0,0.0,-15.9291734695,0,
135913,183202,15533,0.0,0.0,-9.70122623444,0,
135914,183202,15833,0.0,0.0,-5.45192480087,0,
135915,183202,16100,0.0,0.0,-2.54977798462,0,
135916,183202,16333,0.0,0.0,-0.841838002205,0,
135917,183202,16533,0.0,0.0,-0.0968760028481,0,
135918,183202,16667,0.0,0.0,0.0,0,
