long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
220,"World\Generic\Human\Passive Doodads\Scrolls\ScrollA03.mdx",0,0,0,0,0,0,0,0,0,0,-0.53071397543,-0.39110699296,0.004418999888,0.517912983894,0.409417003393,0.13592299819,0,
221,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\TABLES\INNTABLE.MDX",0,0,0,0,0,0,0,0,0,0,-1.43225204945,-1.99187099934,-0.000622000021394,1.43225097656,1.99187099934,1.03107595444,0,
222,"World\Generic\Human\Passive Doodads\Scrolls\ScrollMap.mdx",0,0,0,0,0,0,0,0,0,0,-0.424439996481,-0.506211996078,0.00878399983048,0.395671010017,0.504962980747,0.12725199759,0,
223,"World\Azeroth\Westfall\PassiveDoodads\WreckedRowBoat\WreckedRowBoat.mdx",0,0,0,0,0,0,0,0,0,0,-6.70546007156,-1.77173197269,-1.96263694763,2.78507208824,2.23841190338,2.32220411301,0,
224,"World\Generic\Human\Passive Doodads\Food&Utensils\Haunch.mdx",0,0,0,0,0,0,0,0,0,0,-0.600928008556,-0.339257985353,-0.0474519990385,0.593366980553,0.253576010466,0.594941973686,0,
225,"World\Generic\Human\Passive Doodads\Bottles\Bottle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.158804997802,-0.156213998795,0.0107939997688,0.152793005109,0.159945994616,0.72373598814,0,
226,"World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsSkull02.mdx",0,0,0,0,0,0,0,0,0,0,-0.16942499578,-0.167377993464,-0.0594229996204,0.311892002821,0.225955992937,0.348713994026,0,
227,"World\Generic\Human\Passive Doodads\Altars\Altar02.mdx",0,0,0,0,0,0,0,0,0,0,-1.15947496891,-2.02708601952,-0.16425999999,0.996541976929,2.03931093216,1.16789698601,0,
228,"World\Generic\Human\Passive Doodads\Bottles\GreenBottle02.mdx",0,0,0,0,0,0,0,0,0,0,-0.0812129974365,-0.0890659987926,-0.00131399999373,0.0702740028501,0.0663710013032,0.53365200758,0,
229,"World\Generic\Human\Passive Doodads\Food\bread01.mdx",0,0,0,0,0,0,0,0,0,0,-0.735639989376,-0.443040013313,-0.048884999007,0.66819101572,0.421397000551,0.520612001419,0,
230,"World\Generic\PassiveDoodads\ParticleEmitters\ShrineAuraBlue.mdx",0,0,0,0,0,0,0,0,0,0,-3.58852505684,-3.58785700798,-0.00270799989812,3.67691206932,3.62137007713,11.6322555542,0,
231,"WORLD\GENERIC\GNOME\ACTIVEDOODADS\GNOMEMACHINE\GNOMEMACHINE.MDX",0,0,0,0,0,0,3376,4856,0,0,-6.32647895813,-5.79747486115,-1.3477139473,4.5591468811,6.90652894974,5.55809307098,0,
232,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\ARCHERYTARGETS\STORMWINDARCHERYTARGET01.MDX",0,0,0,0,0,0,0,0,0,0,-2.08383989334,-1.20423996449,-0.132553994656,0.857268989086,1.30809998512,4.58327007294,0,
233,"World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.162440001965,-1.18108403683,0.0,2.1712539196,2.33861088753,4.77296686172,0,
234,"World\Generic\Human\Passive Doodads\Tables\DuskwoodTable01.mdx",0,0,0,0,0,0,0,0,0,0,-1.27042603493,-2.1495950222,-0.00108800001908,1.29950296879,2.09935808182,1.33836495876,0,
235,"World\Generic\PassiveDoodads\PlainRune\Runestone.mdx",0,0,0,0,0,0,11644,0,0,0,-5.10267305374,-5.98595285416,-3.01269102097,5.06014490128,5.99389696121,13.0101747513,0,
236,"World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune03.mdx",0,0,0,0,0,0,0,0,0,0,-1.09339094162,-0.971086978912,-0.182438001037,0.717341005802,1.52256202698,2.42110610008,0,
237,"World\Generic\Human\Passive Doodads\Bottles\BottleSmoke.mdx",0,0,0,0,0,0,0,0,0,0,-0.239626005292,-0.258134990931,-0.000500000023749,0.212191998959,0.199202001095,0.862323999405,0,
238,"World\Generic\Human\Passive Doodads\Bottles\GreenBottle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.0806500017643,-0.539193987846,-0.0161729995161,0.0708379969001,-0.0448429994285,0.343333989382,0,
239,"World\Generic\Human\Passive Doodads\Buckets\bucket.mdx",0,0,0,0,0,0,0,0,0,0,-0.481353998184,-0.539264023304,-0.0677329972386,0.475832998753,0.53319901228,0.841805994511,0,
240,"World\Generic\Human\Passive Doodads\Candelabras\GeneralCandelabra01.mdx",0,0,0,0,0,0,0,0,0,0,-0.167833998799,-0.373701006174,-0.00256699998863,0.167842999101,0.378872990608,1.44273996353,0,
241,"World\Generic\Human\Passive Doodads\Cups\MetalCup03.mdx",0,0,0,0,0,0,0,0,0,0,-0.172104999423,-0.184475004673,0.000197000001208,0.149406000972,0.153582006693,1.11404705048,0,
242,"World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishDeadBlue.mdx",0,0,0,0,0,0,0,0,0,0,-0.137163996696,-0.342777997255,-0.0143719995394,0.172962993383,0.339139997959,0.167926996946,0,
243,"World\Goober\G_bombwagon.mdx",0,1399,0,0,1399,0,0,0,0,0,-2.47109508514,-2.28344392776,-0.10315400362,2.43611311913,1.90501594543,3.92677593231,0,
244,"World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation02.mdx",0,0,0,0,0,0,0,0,0,0,-0.287351995707,-0.581624984741,-0.232048004866,0.662833988667,0.53058797121,1.02243804932,0,
245,"World\Goober\G_Cannon01.mdx",0,0,0,0,0,0,1400,0,0,0,-4.72460794449,-2.23608398438,-0.00800999999046,5.47793197632,2.23382496834,4.12644100189,0,
246,"World\Generic\Human\Passive Doodads\Books\BookLarge03.mdx",0,0,0,0,0,0,0,0,0,0,-0.059172000736,-0.168264999986,0.000167000005604,0.0589569993317,0.218578994274,1.64941000938,0,
247,"World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune02.mdx",0,0,0,0,0,0,0,0,0,0,-1.31902098656,-1.93141794205,-0.100238002837,0.836103975773,1.42183196545,4.45538902283,0,
248,"World\Lordaeron\Arathi\PassiveDoodads\Rocks\ArathiRock01.mdx",0,0,0,0,0,0,0,0,0,0,-0.873898983002,-2.10337305069,-0.705576002598,1.08748304844,1.85020399094,6.39952611923,0,
249,"World\Generic\NightElf\Passive Doodads\Ruins\NightElfRuins03.mdx",0,0,0,0,0,0,0,0,0,0,-1.22319304943,-0.974112987518,0.0,0.971777021885,0.913021981716,1.90325903893,0,
250,"World\Generic\PassiveDoodads\ParticleEmitters\DruidWisp01.mdx",0,0,0,0,0,0,0,0,0,0,-4.16666698456,-4.16666698456,-0.532939970493,4.16666698456,4.16666698456,21.5854949951,0,
251,"World\Azeroth\Elwynn\PassiveDoodads\Haystacks\haystack01.mdx",0,0,0,0,0,0,0,0,0,0,-0.377489000559,-0.723555982113,0.0,0.361371994019,0.718575000763,0.701457977295,0,
252,"World\Generic\Dwarf\Passive Doodads\TavernStuff\GrainSacs02.mdx",0,0,0,0,0,0,0,0,0,0,-0.500943005085,-0.530987024307,-0.0345349982381,1.04251897335,0.923062980175,1.05678796768,0,
253,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnFlower02.mdx",0,0,0,0,0,0,0,0,0,0,-0.558435022831,-0.419730991125,-0.0490900017321,0.32583001256,0.46677801013,0.856387972832,0,
254,"World\Generic\Human\Passive Doodads\Books\BookMediumOpen01.mdx",0,0,0,0,0,0,0,0,0,0,-0.301394999027,-0.446590006351,0.000339999998687,0.341078996658,0.455956995487,0.129497006536,0,
255,"World\Goober\G_Book01.mdx",0,0,0,0,1401,0,1401,0,0,0,-0.302832007408,-0.224364995956,-0.000392999994801,0.301016002893,0.223320007324,0.128939002752,0,
256,"World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery01.mdx",0,0,0,0,0,0,0,0,0,0,-0.454445004463,-0.6513209939,-0.0556580014527,0.480426996946,0.685518980026,2.61067199707,0,
257,"World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery02.mdx",0,0,0,0,0,0,0,0,0,0,-0.316702991724,-0.40637499094,-0.0527880005538,0.342685014009,0.448608011007,1.90870702267,0,
258,"World\Generic\Orc\Passive Doodads\Jars\JarOrc06.mdx",0,0,0,0,0,0,0,0,0,0,-0.24939699471,-0.293446987867,0.0,0.248555004597,0.281536012888,0.676136016846,0,
259,"World\SkillActivated\Containers\TreasureChest01.mdx",0,1277,0,1278,0,0,0,0,0,0,-0.656497001648,-0.851014018059,-0.00284299999475,0.652682006359,0.850005984306,1.31499898434,0,
260,"World\Generic\PassiveDoodads\ParticleEmitters\OrangeGroundFog.mdx",0,0,0,0,0,0,0,0,0,0,-9.01988506317,-11.0808458328,-3.30425691605,9.00026035309,8.97381877899,-1.71444499493,0,
261,"World\Generic\ActiveDoodads\Clam\GiantClamActive.mdx",0,6454,0,0,0,0,0,0,0,0,-0.92285400629,-1.25558304787,-0.201875001192,1.19828498363,1.34770405293,1.30225801468,0,
263,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueShort.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044029713,-0.976453006268,-0.000243999995291,0.992909014225,0.985502004623,1.57035398483,0,
264,"World\Generic\PassiveDoodads\ParticleEmitters\AuraRed.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044029713,-0.976453006268,-0.000478000001749,0.992910027504,0.985502004623,3.07663798332,0,
265,"World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044029713,-0.976453006268,-0.00105500000063,0.992909014225,0.985502004623,6.78745698929,0,
266,"World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowVeryTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.855377972126,-0.928753972054,-0.00185600004625,0.879244983196,0.937802016735,11.9459257126,0,
267,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnSeaWeed01\ElwynnSeaWeed01.mdx",0,0,0,0,0,0,0,0,0,0,-1.4299030304,-1.11076200008,-0.0512919984758,1.37389695644,1.28343105316,4.56538486481,0,
268,"World\SkillActivated\TradeskillNodes\Bush_Magebloom01.mdx",0,0,0,0,0,0,0,0,0,0,-2.64049601555,-2.30069899559,-0.969425022602,2.68007397652,2.60703110695,3.53269410133,0,
269,"World\SkillActivated\TradeskillNodes\Bush_Peacebloom01.mdx",0,0,0,0,0,0,0,0,0,0,-0.95310997963,-0.954267024994,-0.666468024254,1.49156999588,1.37483096123,2.30616402626,0,
270,"World\SkillActivated\TradeskillNodes\Bush_Silverleaf01.mdx",0,0,0,0,0,0,0,0,0,0,-2.13773798943,-2.1740000248,-0.783038973808,2.28786802292,2.25493192673,3.57481908798,0,
271,"World\SkillActivated\TradeskillNodes\Bush_Thornroot01.mdx",0,0,0,0,0,0,0,0,0,0,-1.36506295204,-2.49424409866,-1.22620296478,2.85183191299,1.87798094749,3.27120089531,0,
272,"World\SkillActivated\TradeskillNodes\Bush_Swiftthistle01.mdx",0,0,0,0,0,0,0,0,0,0,-1.83009696007,-1.80657601357,-0.667262017727,1.83009696007,1.80657601357,2.1673309803,0,
273,"World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.23369204998,-0.556316018105,-0.0908140018582,0.652857005596,0.559759020805,1.35421895981,0,
274,"World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_02.mdx",0,0,0,0,0,0,0,0,0,0,0.301627993584,0.0351429991424,-0.0484870001674,0.719181001186,0.480250000954,0.669668972492,0,
275,"World\Generic\PassiveDoodads\Crate01\Crate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.547080993652,-0.740781009197,0.00151700002607,0.549950003624,0.740956008434,0.773371994495,0,
276,"World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg01.mdx",0,0,0,0,0,0,0,0,0,0,-0.713347017765,-2.00255990028,-0.0323010012507,0.68742197752,0.865858018398,1.39127004147,0,
277,"World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg02.mdx",0,0,0,0,0,0,0,0,0,0,-0.93472802639,-0.988792002201,-0.0439260005951,0.437191992998,0.448244005442,1.33267998695,0,
278,"World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladebonesHumanDark.mdx",0,0,0,0,0,0,0,0,0,0,-0.572411000729,-0.431421011686,-0.015951000154,0.739593029022,0.410365998745,0.372074991465,0,
279,"World\Azeroth\Westfall\PassiveDoodads\Barrel\WestFallBarrel01.mdx",0,0,0,0,0,0,0,0,0,0,-0.430319011211,-0.467806011438,0.0,0.428833007813,0.524257004261,0.992063999176,0,
280,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush01.mdx",0,0,0,0,0,0,0,0,0,0,-2.12088990211,-7.14100980759,-0.563103020191,2.72297000885,5.15638017654,4.51731014252,0,
281,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush05.mdx",0,0,0,0,0,0,0,0,0,0,-2.21755003929,-5.00186014175,-0.37633600831,2.18931007385,5.59917020798,3.06493997574,0,
282,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush09.mdx",0,0,0,0,0,0,0,0,0,0,-2.86670207977,-2.82985901833,-0.434504985809,2.86670207977,2.82985901833,4.22247886658,0,
283,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush08.mdx",0,0,0,0,0,0,0,0,0,0,-0.887610971928,-1.34957003593,-0.160279005766,1.46000003815,0.850718975067,2.20911002159,0,
284,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush07.mdx",0,0,0,0,0,0,0,0,0,0,-2.33296990395,-3.17686009407,-0.274080991745,2.43688011169,2.5113298893,3.55144000053,0,
285,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.400577008724,-0.595919013023,0.0,0.399646997452,0.594496011734,0.634887993336,0,
286,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate02.mdx",0,0,0,0,0,0,0,0,0,0,-0.263684988022,-0.449461013079,0.0,0.258774995804,0.449963986874,0.687795996666,0,
287,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate03.mdx",0,0,0,0,0,0,0,0,0,0,-0.393532007933,-0.594851016998,0.0,0.393465012312,0.588950991631,0.621661007404,0,
288,"World\Generic\PassiveDoodads\Furniture\Containers\Barrel02.mdx",0,0,0,0,0,0,0,0,0,0,-0.430319011211,-0.467806011438,-0.000109000000521,0.428833007813,0.524257004261,0.992063999176,0,
289,"World\Generic\Human\Passive Doodads\firewood\FirewoodPile03.mdx",0,0,0,0,0,0,0,0,0,0,-0.629019021988,-1.08221101761,-0.00511199980974,0.987370014191,0.566973984241,0.883677005768,0,
290,"World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar01\GemMineCar01.mdx",0,0,0,0,0,0,11743,0,0,0,-1.02375495434,-0.748013973236,-0.277330994606,1.02624499798,1.06553602219,2.17348408699,0,
291,"World\Azeroth\Elwynn\PassiveDoodads\MineCart\ElwynnMineCart.mdx",0,0,0,0,0,0,0,0,0,0,-4.62131214142,-3.66835808754,-0.501079976559,3.07809996605,2.18207192421,2.82272410393,0,
292,"World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar02\GemMineCar02.mdx",0,0,0,0,0,0,0,0,0,0,-1.02375495434,-0.766923010349,-0.289007008076,1.02624499798,1.06553602219,2.17348408699,0,
293,"World\Generic\Troll\Passive Doodads\TrollSkullpile\TrollSkullPile.mdx",0,0,0,0,0,0,0,0,0,0,-0.779186010361,-0.789744973183,-0.0882159993052,0.728563010693,0.794073998928,1.03105795383,0,
294,"World\Generic\PassiveDoodads\Gallows\Gallows01.mdx",0,0,0,0,0,0,0,0,0,0,-3.64416503906,-6.28754806519,-0.338057994843,4.05268096924,9.44535732269,6.53794193268,0,
295,"World\Goober\G_LeverMetal.mdx",0,4816,0,4816,0,0,4816,0,0,0,-0.251311987638,-0.142459005117,-0.00118699995801,0.584568977356,0.158496007323,1.17174804211,0,
296,"World\Generic\Tauren\Passive Doodads\TaurenWaterPump\WaterPump.mdx",0,0,3252,0,0,0,0,0,0,0,-6.65076684952,-5.21023893356,-0.688911020756,5.2024102211,6.47572088242,17.281337738,0,
297,"World\Azeroth\Elwynn\PassiveDoodads\Jars\Jar01.mdx",0,0,0,0,0,0,0,0,0,0,-0.220198005438,-0.253933012486,0.0,0.219629004598,0.253935009241,0.708081007004,0,
298,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044029713,-0.976453006268,-0.00105500000063,0.992909014225,0.985502004623,6.78745698929,0,
299,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnRock1\ElwynnRock1.mdx",0,0,0,0,0,0,0,0,0,0,-0.209728002548,-0.209025993943,0.0,0.211347997189,0.214239001274,0.147769004107,0,
300,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodCatails01\DuskwoodCatails01.mdx",0,0,0,0,0,0,0,0,0,0,-0.365289986134,-0.501955986023,-0.0162070002407,0.614427983761,0.534309029579,1.49165403843,0,
301,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush01\DuskwoodThornBush01.mdx",0,0,0,0,0,0,0,0,0,0,-0.676458001137,-0.758657991886,-0.0217359997332,0.759844005108,0.780230998993,0.952616989613,0,
302,"World\Generic\PassiveDoodads\PlainRune\PlainRune.mdx",0,0,0,0,0,0,0,0,0,0,-5.10267305374,-5.98595285416,-3.01269102097,5.06014490128,5.99389696121,13.0101737976,0,
303,"World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer02.mdx",0,0,0,0,0,0,0,0,0,0,-0.11866299808,1.00158703327,5.48600101471,0.133770003915,4.05555582047,6.5255651474,0,
304,"World\SkillActivated\TradeskillEnablers\Engineering_Autolathe_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.84723305702,-1.2733540535,-0.0708979964256,1.75796699524,1.46057999134,5.22249889374,0,
305,"World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_03.mdx",0,0,0,0,0,0,0,0,0,0,-2.67602801323,-1.68411695957,0.0,2.16207408905,5.82982683182,6.00713300705,0,
307,"World\Generic\Orc\Passive Doodads\FirePits\LargeFirePit01.mdx",0,0,3244,0,0,0,0,0,0,0,-1.48667705059,-1.66660094261,-0.146807000041,1.49335098267,1.78882598877,2.49478292465,0,
308,"World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer01.mdx",0,0,0,0,0,0,0,0,0,0,-1.11943697929,-0.00376300001517,-0.370077013969,1.05411195755,0.189793005586,0.400750994682,0,
309,"World\Generic\Orc\Passive Doodads\SignPosts\orcsignpostpointer03.mdx",0,0,0,0,0,0,0,0,0,0,-0.118932999671,-0.379584014416,-0.451705008745,1.80680704117,0.379584014416,0.451705008745,0,
310,"World\SkillActivated\TradeskillNodes\copper_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.24568104744,-2.50408101082,-3.83330798149,1.29218196869,2.05854701996,2.7267229557,0,
311,"World\SkillActivated\TradeskillNodes\gold_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.24568104744,-2.50408101082,-2.95032000542,1.29218304157,2.05854701996,3.6097099781,0,
312,"World\SkillActivated\TradeskillNodes\Iron_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.63322401047,-2.53155398369,-2.36944293976,1.65290296078,2.50110697746,3.16928505898,0,
313,"World\SkillActivated\TradeskillNodes\mithril_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.40096497536,-2.50408101082,-2.95032000542,1.42170095444,2.05854701996,3.70102095604,0,
314,"World\SkillActivated\TradeskillNodes\TrueSilver_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.24568104744,-2.50408101082,-2.95032000542,1.33687794209,2.05854701996,3.6097099781,0,
315,"World\SkillActivated\TradeskillNodes\tin_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.24568104744,-2.50408101082,-2.95032000542,1.29218304157,2.05854701996,3.6097099781,0,
316,"World\KhazModan\Badlands\PassiveDoodads\Rune\PentagramDirtBadlands.mdx",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
317,"World\Generic\Dwarf\Passive Doodads\Tools\Toolbox01.mdx",0,0,0,0,0,0,0,0,0,0,-0.526221990585,-0.368402987719,-0.142295002937,0.511745989323,0.367433011532,0.600517988205,0,
318,"World\Generic\Dwarf\Passive Doodads\Tools\Lunchbox01.mdx",0,0,0,0,0,0,0,0,0,0,-0.414254009724,-0.286781996489,-0.046045999974,0.432074993849,0.269634991884,0.771952986717,0,
319,"World\Generic\Human\Passive Doodads\BeerKegs\BeerKeg02.mdx",0,0,0,0,0,0,0,0,0,0,-0.667047977448,-0.619625985622,0.0105060003698,0.686856985092,0.647853016853,1.27798497677,0,
320,"World\SkillActivated\TradeskillNodes\Bush_Crownroyal01.mdx",0,0,0,0,0,0,0,0,0,0,-1.94958794117,-2.37127399445,-0.686912000179,2.34954595566,2.56979990005,2.74371790886,0,
321,"World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs01.mdx",0,0,0,0,0,0,0,0,0,0,-0.617070972919,-0.666719973087,-0.0384019985795,0.373842000961,0.455036997795,0.422349005938,0,
322,"World\Generic\QuilBoar\Passive Doodads\LeanTos\RazorFen Leanto03.mdx",0,0,0,0,0,0,0,0,0,0,-2.05047702789,-2.63051700592,-0.159113004804,2.42360210419,3.00376796722,4.70606994629,0,
323,"World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack02.mdx",0,0,0,0,0,0,0,0,0,0,-0.438870996237,-0.405770987272,-0.0197730008513,0.438870996237,0.603428006172,1.2029030323,0,
324,"World\Azeroth\BurningSteppes\PassiveDoodads\Bonfire\OrcBonFireOff.mdx",0,0,0,0,0,0,0,0,0,0,-2.13068699837,-2.14280390739,-0.298550993204,1.6301599741,1.83489596844,5.42171096802,0,
325,"World\Goober\G_Torch01.mdx",0,0,4694,0,0,0,0,0,0,0,-0.0892599970102,-0.0867749974132,-0.0469169989228,0.0983799993992,0.0916820019484,2.16257500648,0,
327,"World\Goober\G_JewelRed.mdx",0,0,0,0,4815,0,4815,0,0,0,-1.45633196831,-1.77549004555,-0.61671102047,1.45087599754,1.77650702,3.53163790703,0,
328,"World\Azeroth\BurningSteppes\PassiveDoodads\WarlockShrine\WarlockShrine.mdx",0,0,0,0,0,0,0,0,0,0,-1.64791798592,-1.43528497219,-0.038520000875,1.38913595676,1.61021494865,2.03155398369,0,
329,"World\Kalimdor\Felwood\PassiveDoodads\FelwoodMushrooms\FelwoodMushroomAnim.mdx",0,0,0,0,0,0,0,0,0,0,-1.12794399261,-1.91630601883,-0.115360997617,1.36920905113,1.66481995583,2.32809209824,0,
330,"World\Goober\G_FlyingMachine.mdx",0,0,0,0,4789,0,0,0,0,0,-2.71649098396,-2.94779896736,-0.0985639989376,2.15372204781,3.02866792679,3.73570203781,0,
331,"WORLD\GENERIC\ORC\PASSIVE DOODADS\TABLECOOKER\ORCTABLECOOKER01FIRE.MDX",0,0,3347,0,0,0,0,0,0,0,-1.48959302902,-1.48935294151,0.00185999996029,1.49097800255,1.49121904373,1.29030001163,0,
332,"World\Goober\G_Watermelon.mdx",0,0,0,0,0,0,0,0,0,0,-0.674431979656,-0.894271016121,-0.210768997669,1.45515704155,0.714184999466,1.15942800045,0,
333,"World\Goober\G_MineCar.mdx",0,0,0,0,0,0,0,0,0,0,-1.02375495434,-0.758072018623,-0.289007008076,1.02624499798,0.754108011723,1.2884349823,0,
334,"World\Goober\G_Barrel.mdx",0,4777,0,0,0,0,0,0,0,0,-0.428986996412,-0.495326012373,0.000311999989208,0.428956985474,0.495342999697,0.993230998516,0,
335,"World\Goober\G_Crate01.mdx",0,4783,0,0,4784,0,0,0,0,0,-0.625429987907,-0.661701977253,0.000941000005696,0.617540001869,0.666859984398,1.02679395676,0,
336,"World\Goober\G_Crate02.mdx",0,4783,0,0,0,0,0,0,0,0,-0.498044013977,-0.660149991512,0.00131800002418,0.527809023857,0.668411016464,0.608249008656,0,
338,"World\Goober\G_BookTrapArm.mdx",0,0,0,0,0,0,4756,0,0,0,-0.301393985748,-0.176306992769,-0.0014459999511,0.341078996658,0.195647001266,0.195694997907,0,
339,"World\Goober\G_ButtonBigRed.mdx",0,4779,0,0,0,0,4779,0,0,0,-0.00296199996956,-0.33931401372,-0.336106985807,0.384882003069,0.338827013969,0.342034995556,0,
340,"World\Goober\G_DwarvenMemorial.mdx",0,4786,0,0,0,0,0,0,0,0,-0.710447013378,-0.710530996323,7.7999997302e-005,0.709905028343,0.71375900507,0.228273004293,0,
341,"World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound01.mdx",0,0,0,0,0,0,0,0,0,0,-2.39485406876,0.791658997536,-0.176109999418,5.67513179779,7.43279218674,4.8417391777,0,
342,"World\Goober\G_RuneBlue01.mdx",10838,10839,0,0,10839,0,0,0,0,0,-9.99999997475e-007,-0.833333015442,-0.833333015442,0.744320988655,0.833333015442,0.833333015442,0,
343,"World\Goober\G_RuneGroundBlue01.mdx",3432,0,0,0,10936,0,0,0,0,0,-1.57963395119,-1.68061494827,0.00319999991916,1.7759219408,1.67493999004,0.0121149998158,0,
344,"World\Goober\G_Fissure.mdx",0,0,0,0,0,0,4787,4788,0,0,-2.5908370018,-2.62066602707,0.00910099968314,2.63076496124,2.6009349823,1.69530403614,0,
345,"World\Goober\G_AlchemySet01.mdx",3242,0,3243,0,0,0,0,0,0,0,-0.410537987947,-0.666171014309,0.0,0.356229007244,0.680302977562,1.26623094082,0,
346,"World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound04.mdx",0,0,0,0,0,0,0,0,0,0,-2.05555891991,-3.13231396675,-2.83821296692,2.61984705925,2.43374896049,5.53029108047,0,
347,"World\Generic\Human\Passive Doodads\Crates\CrateGrain01.mdx",0,0,0,0,0,0,0,0,0,0,-0.625424981117,-0.66194999218,0.000936000025831,0.617536008358,0.66194999218,0.793317019939,0,
